Buyer Address,Buyer Name,Trade Count,Trade Collection,Trade NFT,Trade Price,Trade Date,Featured Date 
0x19ac63521615455415a716f5dcbb49d065ae8092,0x19ac,8,PACMAN x Genies: Into The Future,PAC-MAN DREAM by Renderfruit x Genies x PAC-MAN,0.1,2021-05-20T23:08:01.249467,2021-05-21T23:18:29
,,,PACMAN x Genies: Into The Future,HOLO HELMET by Baugasm x Genies x PAC-MAN,0.1,2021-05-20T23:06:31.861310,2021-05-21T23:18:29
,,,PACMAN x Genies: Into The Future,AQUA PAC by Cory Van Lew x Genies x PAC-MAN,0.1,2021-05-20T23:06:31.831690,2021-05-21T23:18:29
,,,PACMAN x Genies: Into The Future,Soft Nostalgia by Defaced Studio x Genies x PAC-MAN,0.1,2021-05-20T23:06:31.792546,2021-05-21T23:18:29
,,,PACMAN x Genies: Into The Future,___-Man by NFN Kaylan x Genies x PAC-MAN,0.1,2021-05-20T23:06:31.828304,2021-05-21T23:18:29
,,,PACMAN x Genies: Into The Future,PAC-FADO by Gabriel Gimenez x Genies x PAC-MAN,0.1,2021-05-20T23:06:31.357151,2021-05-21T23:18:29
,,,PACMAN x Genies: Into The Future,The Original by Genies x PAC-MAN,0.01,2021-05-20T23:03:39.808633,2021-05-21T23:18:29
,,,PACMAN x Genies: Into The Future,The Original by Genies x PAC-MAN,0.01,2021-05-20T23:03:39.824958,2021-05-21T23:18:29
0x853c6b9a02bb87fad5625485d6835692a8230773,milanesadelicioso,8,The Underground Sistine Chapel by Pascal Boyart,373 - The lazy soul,1.0,2021-05-23T22:15:57.309036,2021-05-25T09:37:12
,,,PROOF OF {ART}WORK,{ARCHIPELAGO} 0x0d44588ae4,0.3612,2021-05-28T17:37:37.739461,2021-07-14T03:36:10
,,,PROOF OF {ART}WORK,{BINARY STAR} 0x3346626f3d,0.3713,2021-05-28T00:31:30.856060,2021-07-14T03:36:10
,,,PROOF OF {ART}WORK,{HUBBLE S} 0x6f601287c8,2.4787,2021-05-28T00:06:16.157170,2021-07-14T03:36:10
,,,PROOF OF {ART}WORK,{STYX} 0xf6f001892e,0.3953,2021-05-27T15:24:42.960820,2021-07-14T03:36:10
,,,PROOF OF {ART}WORK,{ECLIPSE} 0x5f95d9b79c,0.4645,2021-05-25T15:38:09.794865,2021-07-14T03:36:10
,,,KeikoKitahara,3rd floor,0.025,2021-07-21T02:23:46.691312,2021-08-19T14:32:53
,,,Radical Digital Painting,RDP #5:   JAS 16.5.21.18.45,1.3530671296296295,2021-10-06T13:25:52.629433,2021-10-08T23:51:44
0x69bd682c5fffa4fff2b6d64427aed1ae234f69e2,thelastdj2,8,Dario De Siena Digital,The Third Eye #03 - 4/4 Edition,1.0,2021-05-30T18:13:59.426901,2021-05-31T00:46:05
,,,Dario De Siena Digital,Day & Night - The Third Eye #014 - 30/30 Edition,0.23,2021-05-29T23:56:47.546131,2021-05-31T00:46:05
,,,Dario De Siena Digital,Transition - The Third Eye #013 - 15/15 Edition,0.285,2021-05-26T23:08:42.239721,2021-05-31T00:46:05
,,,Dario De Siena Digital,Waiting in the Dark - 7/7 Edition,0.4,2021-05-26T15:11:21.538346,2021-05-31T00:46:05
,,,Dario De Siena Digital,The Third Eye #08 - 3/3 Edition,0.8,2021-05-24T18:44:06.377118,2021-05-31T00:46:05
,,,Dario De Siena Digital,Red Memories,0.38,2021-05-24T02:53:55.041953,2021-05-31T00:46:05
,,,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.16,2021-05-21T17:21:13.172964,2021-05-31T00:46:05
,,,Dario De Siena Digital,The Third Eye #420 - 9/9 Edition,0.55,2021-05-21T06:34:59.622094,2021-05-31T00:46:05
0x6a8920d18b477c3e7446cf7f82dc0a9e38bf5fcf,aclCrypto,8,Celtics Heritage Collection,1959 Champs 5/7,0.0375,2021-06-30T18:10:19.506937,2021-06-30T20:09:02
,,,Celtics Heritage Collection,1959 Champs 4/7,0.0375,2021-06-30T18:06:26.911979,2021-06-30T20:09:02
,,,Celtics Heritage Collection,1960 Champs 3/7,0.0375,2021-06-30T17:56:08.108134,2021-06-30T20:09:02
,,,Celtics Heritage Collection,1960 Champs 2/7,0.0375,2021-06-30T17:26:34.106924,2021-06-30T20:09:02
,,,ALL CAPS All-Digital Fan Collectibles,Screaming Eagle Digital Collectible Jersey,0.05,2021-07-15T14:55:24.070314,2021-07-15T19:51:31
,,,ALL CAPS All-Digital Fan Collectibles,Screaming Eagle Digital Collectible Jersey,0.05,2021-07-15T13:09:24.138706,2021-07-15T19:51:31
,,,ALL CAPS All-Digital Fan Collectibles,Screaming Eagle Digital Collectible Jersey,0.05,2021-07-15T13:03:14.515863,2021-07-15T19:51:31
,,,ALL CAPS All-Digital Fan Collectibles,Screaming Eagle Digital Collectible Jersey,0.05,2021-07-15T13:02:15.810072,2021-07-15T19:51:31
0xeb2c9193d3791dceb1a6b97dab0ed98a2371cb4e,Libruary,8,Celtics Heritage Collection,1962 Champs 7/7,0.0375,2021-06-30T17:58:23.482727,2021-06-30T20:09:02
,,,Celtics Heritage Collection,1964 Champs 7/7,0.0375,2021-06-30T17:41:59.850405,2021-06-30T20:09:02
,,,Celtics Heritage Collection,1957 Lucky Card 3/3,0.05,2021-06-30T17:39:38.502313,2021-06-30T20:09:02
,,,Celtics Heritage Collection,1957 Lucky Card 2/3,0.05,2021-06-30T17:39:38.802234,2021-06-30T20:09:02
,,,Celtics Heritage Collection,2008 Champs 6/7,0.05,2021-06-30T17:36:07.697320,2021-06-30T20:09:02
,,,Celtics Heritage Collection,2020 Lucky Card 2/3,0.05,2021-06-30T17:36:07.781619,2021-06-30T20:09:02
,,,Celtics Heritage Collection,2008 Champs 5/7,0.05,2021-06-30T17:36:07.625452,2021-06-30T20:09:02
,,,Celtics Heritage Collection,2008 Champs 4/7,0.05,2021-06-30T17:36:04.500331,2021-06-30T20:09:02
0x3819d14e0b3147829e072336c8bedb02b73ee0ab,direvice,8,earlyworm works,"""Folks Be Broken"" 7/7",0.15,2021-07-02T00:57:53.846439,2021-07-03T13:02:03
,,,earlyworm works,"""Quantize"" 7/7 ",0.15,2021-07-01T21:25:12.599729,2021-07-03T13:02:03
,,,earlyworm works,"""Quantize"" 7/7 ",0.15,2021-07-01T21:20:17.361791,2021-07-03T13:02:03
,,,earlyworm works,"""Babylon"" 10/10",0.1,2021-06-25T19:54:50.842281,2021-07-03T13:02:03
,,,earlyworm works,"""Babylon"" 10/10",0.1,2021-06-25T19:24:17.739999,2021-07-03T13:02:03
,,,earlyworm works,"""Wax"" 10/10",0.1,2021-06-25T04:50:28.426238,2021-07-03T13:02:03
,,,earlyworm works,"""jet"" 7/7 (Love Ugly Series - edition #4)",0.1,2021-06-21T02:33:13.440971,2021-07-03T13:02:03
,,,Inertial Moment,Inertial Moment 0026,0.08,2021-08-22T20:18:08.364833,2021-09-07T01:13:26
0xddeaec88e4a183f5acc7d7cfd6f69e300bb6d455,Kenny_the_Butcher,8,VOID - Visitors of Imma Degen,Visitor of Imma Degen #5683,0.125,2021-07-06T10:11:09.849383,2021-07-06T14:26:13
,,,VOID - Visitors of Imma Degen,Visitor of Imma Degen #1252,0.1,2021-07-06T10:03:06.885898,2021-07-06T14:26:13
,,,VOID - Visitors of Imma Degen,Visitor of Imma Degen #9006,0.15,2021-07-06T09:42:54.346730,2021-07-06T14:26:13
,,,VOID - Visitors of Imma Degen,Visitor of Imma Degen #8835,0.12,2021-07-06T07:25:27.764809,2021-07-06T14:26:13
,,,VOID - Visitors of Imma Degen,Visitor of Imma Degen #7962,0.17,2021-07-05T21:16:24.296251,2021-07-06T14:26:13
,,,Seasons by DirtyRobot,Robot In The Sun (Night),0.09,2021-09-08T07:53:26.891453,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Robot In The Sun (Day),0.0859,2021-09-08T07:53:24.199453,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer Fruits (Day),0.088,2021-09-07T21:01:10.639484,2021-09-13T13:36:30
0x7e1e43111b97c816528f8dea236d75028f3461f8,420GG69,8,VOID - Visitors of Imma Degen,Visitor of Imma Degen #1733,0.08,2021-07-06T02:05:52.162723,2021-07-06T14:26:13
,,,Dylan Gill Art Studio,The Debate,0.16,2021-08-04T15:12:55.058982,2021-08-16T19:45:00
,,,Dylan Gill Art Studio,2019 The Eve,0.08,2021-08-04T15:04:09.928643,2021-08-16T19:45:00
,,,Art by Visithra,Dreaming with a broken heart,0.16,2021-08-03T01:39:41.491997,2021-08-18T15:53:04
,,,Art by Visithra,No Further Action ,0.1,2021-08-02T00:18:49.793536,2021-08-18T15:53:04
,,,Art by Visithra,Barely alive - nyawa nyawa ikan,0.05,2021-08-02T00:18:49.450176,2021-08-18T15:53:04
,,,Art by Visithra,Mans inhumanity makes thousands mourn ,0.08,2021-07-31T17:01:46.574724,2021-08-18T15:53:04
,,,Art by Visithra,Cruel,0.05,2021-07-31T17:01:08.997518,2021-08-18T15:53:04
0x9f5c88719f4b181aa109aa8f2e24def7b40762ea,SFLL,8,CryptoMotors,Abyssus,5110.0,2021-03-21T21:26:18.957109,2021-07-29T15:16:41
,,,CryptoMotors,Abyssus,5110.0,2021-03-21T21:22:32.994795,2021-07-29T15:16:41
,,,CryptoMotors,Abyssus,5110.0,2021-03-21T21:17:50.866836,2021-07-29T15:16:41
,,,CryptoMotors,Abyssus,5110.0,2021-03-21T21:13:38.907562,2021-07-29T15:16:41
,,,CryptoMotors,Abyssus,4656.0,2021-03-18T21:04:24.415150,2021-07-29T15:16:41
,,,CryptoMotors,Abyssus,4656.0,2021-03-18T21:03:08.431715,2021-07-29T15:16:41
,,,CryptoMotors,Abyssus,2.7,2021-03-16T21:13:14.193509,2021-07-29T15:16:41
,,,CryptoMotors,Abyssus,5000.0,2021-03-16T21:04:26.077891,2021-07-29T15:16:41
0x487d5ddd8f8480ee47f1cecaf4c547c2dec9a02e,NFT_Addicted,8,CryptoMotors,Abyssus,5110.0,2021-03-21T21:18:55.676774,2021-07-29T15:16:41
,,,CryptoMotors,Abyssus,5110.0,2021-03-21T21:17:51.131745,2021-07-29T15:16:41
,,,CryptoMotors,Abyssus,5110.0,2021-03-21T21:14:28.907789,2021-07-29T15:16:41
,,,CryptoMotors,Abyssus,5110.0,2021-03-21T21:13:38.517868,2021-07-29T15:16:41
,,,CryptoMotors,Abyssus,5110.0,2021-03-21T21:13:38.595530,2021-07-29T15:16:41
,,,CryptoMotors,Abyssus,4656.0,2021-03-18T21:03:39.068695,2021-07-29T15:16:41
,,,CryptoMotors,Abyssus,4656.0,2021-03-18T21:01:55.872313,2021-07-29T15:16:41
,,,CryptoMotors,Abyssus,5000.0,2021-03-16T21:04:25.842218,2021-07-29T15:16:41
0x046bf094791e28aa7fc22c8ecc81b65a24b48219,juanfdezdc,8,Jason Chambers Art,The Truth is in the Wine 3/3,0.3,2021-08-07T07:20:22.490855,2021-08-10T17:21:41
,,,Jason Chambers Art,"""Decipher and Depict the World"" 3/3",0.22,2021-08-07T07:19:12.584055,2021-08-10T17:21:41
,,,Jason Chambers Art,Beneath the Surface 3/3,0.3,2021-08-07T07:01:43.780195,2021-08-10T17:21:41
,,,Jason Chambers Art,The Distracted Lovers,0.25,2021-08-07T06:58:08.259714,2021-08-10T17:21:41
,,,Jason Chambers Art,"""The Girl With The Gold Earring"" 7/7",0.21,2021-08-07T06:56:31.822427,2021-08-10T17:21:41
,,,Jason Chambers Art,Illusions of the Mind 3/3,0.205,2021-08-07T06:55:46.468463,2021-08-10T17:21:41
,,,Jason Chambers Art,Blue Eyes,0.22,2021-07-30T01:10:44.071674,2021-08-10T17:21:41
,,,Jason Chambers Art,"""The Girl With The Gold Earring"" 7/7",0.15,2021-07-28T04:15:41.617052,2021-08-10T17:21:41
0x24055d456255f02e5b6287efe2d4111900e69d39,Crenmy,8,Jason Chambers Art,Beneath the Surface 3/3,0.15,2021-07-24T07:50:09.558854,2021-08-10T17:21:41
,,,Alex Lavrov Art,Genuine Romance,0.027,2021-08-08T20:46:58.121577,2021-08-12T20:21:24
,,,Alex Lavrov Art,Caffeinated,0.033,2021-08-07T17:42:17.993635,2021-08-12T20:21:24
,,,Alex Lavrov Art,Laughter,0.014,2021-08-07T17:39:54.104609,2021-08-12T20:21:24
,,,Alex Lavrov Art,Imaginary Friends,0.008,2021-08-02T08:23:55.468401,2021-08-12T20:21:24
,,,Alex Lavrov Art,Yoga,0.008,2021-08-02T08:21:31.497523,2021-08-12T20:21:24
,,,Alex Lavrov Art,The Details,0.08,2021-08-02T08:17:01.362985,2021-08-12T20:21:24
,,,Tom Fry Studio,Rise Through The Fall,0.1,2021-09-22T21:04:36.072551,2021-09-22T21:09:55
0x008275a6ecfcac9321e7930ccc62f3083ec309b0,AmsterdamnETH,8,Parin Art,Shush!,0.075,2021-08-26T23:23:43.881570,2021-08-27T13:31:04
,,,harrypackart Collection,Luna-bot,0.3,2021-09-11T17:01:35.535174,2021-09-21T21:20:36
,,,harrypackart Collection,Luna-bot,0.3,2021-09-11T17:00:04.552357,2021-09-21T21:20:36
,,,harrypackart Collection,Big Friendly Green Monster,0.3,2021-09-10T15:50:31.574069,2021-09-21T21:20:36
,,,harrypackart Collection,There’s nothing wrong with being a bit different…,0.3,2021-09-10T15:23:29.738634,2021-09-21T21:20:36
,,,Tom Fry Studio,Rise Through The Fall,0.1,2021-09-22T21:09:28.994972,2021-09-22T21:09:55
,,,Entrope,Entrope #1060,0.15,2021-09-28T19:04:17.603631,2021-09-28T23:33:34
,,,Zabriskie,Mirrae,0.25,2021-10-06T17:02:49.776720,2021-10-06T18:52:53
0xe343948a11cc6c63254b32b203c5b1b3c25d14db,bart_perty,8,Crypto-Pills by Micha Klein,Crypto-Pills #6531,0.48,2021-08-31T19:14:26.968609,2021-08-31T20:01:20
,,,Crypto-Pills by Micha Klein,Crypto-Pills #1470,0.31,2021-08-31T18:37:00.801268,2021-08-31T20:01:20
,,,Crypto-Pills by Micha Klein,Crypto-Pills #6015,0.3,2021-08-31T18:37:01.668004,2021-08-31T20:01:20
,,,Tinted Dreams Collection,Lavender Dream: Yellow,0.055,2021-09-06T18:48:48.328286,2021-09-07T01:13:26
,,,Tinted Dreams Collection,Lavender Dream: Yellow,0.055,2021-09-06T18:47:56.258317,2021-09-07T01:13:26
,,,Tinted Dreams Collection,Lavender Dream: Yellow,0.055,2021-09-06T18:45:22.808429,2021-09-07T01:13:26
,,,Tinted Dreams Collection,Lavender Dream: Blue,0.18,2021-09-06T18:44:57.246907,2021-09-07T01:13:26
,,,Tinted Dreams Collection,Lavender Dream: Yellow,0.055,2021-09-06T18:42:59.837446,2021-09-07T01:13:26
0xe75021660e00a7fa0df1b97da13ebabe6d82e7ea,KhryptoTim,8,Brotchain,Mandelbrot #49,14.99,2021-08-30T14:47:36.968016,2021-09-01T21:43:32
,,,Brotchain,Multibrot #22,15.8,2021-08-30T14:47:37.326461,2021-09-01T21:43:32
,,,Brotchain,Mandelbar #30,14.99,2021-08-30T01:34:25.687911,2021-09-01T21:43:32
,,,Brotchain,Burning Ship #24,15.8,2021-08-30T01:33:46.680421,2021-09-01T21:43:32
,,,Brotchain,Seahorse Valley #44,15.0,2021-08-30T01:33:47.807026,2021-09-01T21:43:32
,,,Brotchain,MiniMandel #62,16.99,2021-08-30T01:25:08.201592,2021-09-01T21:43:32
,,,Brotchain,Silhouette #56,16.0,2021-08-30T01:25:09.708470,2021-09-01T21:43:32
,,,Brotchain,Palm Trees #61,20.0,2021-08-30T01:24:24.326914,2021-09-01T21:43:32
0xcb3408bad3192777e561b362e8467c213231ef9f,0xShamrock,8,Brotchain,Mandelbrot #38,13.0,2021-08-30T01:17:34.733679,2021-09-01T21:43:32
,,,Brotchain,Multibrot #29,13.5,2021-08-29T23:22:35.736733,2021-09-01T21:43:32
,,,Brotchain,Palm Trees #35,16.0,2021-08-28T23:46:25.522723,2021-09-01T21:43:32
,,,Brotchain,MiniMandel #58,11.75,2021-08-28T12:46:08.237007,2021-09-01T21:43:32
,,,Brotchain,Mandelbar #11,15.0,2021-08-28T12:14:17.775270,2021-09-01T21:43:32
,,,Brotchain,Seahorse Valley #59,13.0,2021-08-28T11:16:21.056608,2021-09-01T21:43:32
,,,Brotchain,Silhouette #19,11.5,2021-08-28T10:47:17.609491,2021-09-01T21:43:32
,,,Brotchain,Burning Ship #50,11.0,2021-08-28T09:38:54.959862,2021-09-01T21:43:32
0x6ac1710b078e99ad6ff54f83a31c0fd91bb3da10,bx2dc,8,imlosingmymind,Cattails,0.4,2021-09-02T01:49:06.349899,2021-09-02T20:54:09
,,,imlosingmymind,Time Portal,2.0,2021-08-26T15:59:17.374691,2021-09-02T20:54:09
,,,imlosingmymind,Arrow,2.0,2021-08-26T01:37:13.940506,2021-09-02T20:54:09
,,,imlosingmymind,Icicle,1.56,2021-08-25T01:29:29.741482,2021-09-02T20:54:09
,,,imlosingmymind,Duct Tape,2.4,2021-08-25T01:24:51.103269,2021-09-02T20:54:09
,,,imlosingmymind,The Crying Soldier,1.3,2021-08-25T00:48:21.196712,2021-09-02T20:54:09
,,,imlosingmymind,threading the needle,0.97,2021-08-25T00:40:42.035188,2021-09-02T20:54:09
,,,imlosingmymind,My State of Mind ,0.94,2021-08-25T00:36:52.381424,2021-09-02T20:54:09
0x793e48857f3ccdfe5cf3c504b6dfc7e8dab5b0e1,Keepcase,8,Fatales,Fatales,0.5999,2021-09-07T00:19:05.515600,2021-09-07T01:13:26
,,,Fatales,Fatales,0.22,2021-09-06T05:25:38.011839,2021-09-07T01:13:26
,,,Fatales,Fatales,0.23,2021-09-06T05:23:39.324626,2021-09-07T01:13:26
,,,Fatales,Fatales,0.16,2021-09-06T05:02:24.370855,2021-09-07T01:13:26
,,,Fatales,Fatales,0.16,2021-09-06T04:54:31.777574,2021-09-07T01:13:26
,,,Fatales,Fatales,0.22,2021-09-06T04:50:13.521983,2021-09-07T01:13:26
,,,Fatales,Fatales,0.15,2021-09-06T04:46:32.799503,2021-09-07T01:13:26
,,,Fatales,Fatales,0.149,2021-09-06T04:38:14.819380,2021-09-07T01:13:26
0xa04a6f32bd61143139286ab29fb5e4d43800d8a0,PHOENIX_NFT,8,Tinted Dreams Collection,Lavender Dream: Green,0.184,2021-09-06T22:16:05.762062,2021-09-07T01:13:26
,,,Tinted Dreams Collection,Lavender Dream: Yellow,0.179,2021-09-06T22:14:47.229463,2021-09-07T01:13:26
,,,harrypackart Collection,Walkies,0.3,2021-09-12T23:05:42.584989,2021-09-21T21:20:36
,,,harrypackart Collection,Weirdo,0.3,2021-09-10T12:49:00.223145,2021-09-21T21:20:36
,,,harrypackart Collection,Weirdo,0.3,2021-09-10T12:45:17.586521,2021-09-21T21:20:36
,,,harrypackart Collection,Blue Flying Goblin,0.5,2021-09-10T09:58:11.253086,2021-09-21T21:20:36
,,,harrypackart Collection,Green Flying Goblin,0.5,2021-09-10T09:56:47.997852,2021-09-21T21:20:36
,,,harrypackart Collection,Purple Flying Goblin,0.5,2021-09-10T09:54:22.116790,2021-09-21T21:20:36
0x9f041fbbc6fd007115dae9bd1ce6001b26747797,thebelievereth,8,Seasons by DirtyRobot,Summer High (Night),0.03,2021-09-13T03:58:10.802826,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer High (Day),0.03,2021-09-13T03:54:33.551782,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Evolution (Night),0.0393,2021-09-13T03:51:22.794219,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Evolution (Day),0.03,2021-09-13T03:47:11.605658,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Robot In The Sun (Day),0.0447,2021-09-13T03:45:41.049204,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Robot In The Sun (Night),0.03,2021-09-13T03:42:17.368311,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer Fruits (Day),0.03,2021-09-13T03:37:59.324795,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer Fruits (Night),0.03,2021-09-13T03:34:21.606715,2021-09-13T13:36:30
0x9cd5f86e1690daa9167ce702f30e8e83d4d9352e,GEU,8,Seasons by DirtyRobot,Summer Fruits (Night),0.0447,2021-09-12T09:32:07.435176,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer Fruits (Day),0.0447,2021-09-12T09:32:08.790495,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer High (Night),0.0447,2021-09-12T09:32:05.987936,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer High (Day),0.0447,2021-09-12T09:30:15.631860,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Evolution (Night),0.0448,2021-09-12T09:29:40.314124,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Evolution (Day),0.06,2021-09-12T09:28:55.240444,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Robot In The Sun (Night),0.0447,2021-09-12T09:23:10.642868,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Robot In The Sun (Day),0.0447,2021-09-12T09:20:57.725938,2021-09-13T13:36:30
0x965401cb606e9f4233444dc27b856b743831bb02,shibu_alex,8,Seasons by DirtyRobot,Evolution (Night),0.046,2021-09-11T20:13:54.725733,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Evolution (Day),0.046,2021-09-11T20:11:36.153658,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer Fruits (Day),0.055,2021-09-10T04:53:57.149125,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer Fruits (Night),0.055,2021-09-10T04:52:30.880762,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Robot In The Sun (Day),0.09,2021-09-08T04:27:16.648030,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Robot In The Sun (Night),0.083,2021-09-08T04:24:26.954379,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer High (Night),0.09,2021-09-08T04:08:03.014991,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer High (Day),0.081,2021-09-08T04:04:29.036281,2021-09-13T13:36:30
0x0cf43a317de95c8b1957fd15a0d15110e61cf609,cryptogreencurry,8,Seasons by DirtyRobot,Summer Fruits (Day),0.055,2021-09-11T09:33:02.013851,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Robot In The Sun (Day),0.058,2021-09-11T07:13:46.260219,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer Fruits (Night),0.05,2021-09-11T07:06:42.878371,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Evolution (Night),0.0589,2021-09-10T17:58:41.760976,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Evolution (Day),0.0689,2021-09-10T17:51:02.522446,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer High (Day),0.059,2021-09-10T17:18:38.283353,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer High (Night),0.059,2021-09-10T17:09:56.540697,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Robot In The Sun (Night),0.06,2021-09-09T18:26:22.783949,2021-09-13T13:36:30
0x9f823d1c03d7bc0524d80cb4c402e999339def97,JojoOS,8,Seasons by DirtyRobot,Evolution (Day),0.08,2021-09-11T02:57:52.304562,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Evolution (Night),0.059,2021-09-11T02:52:19.585121,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer Fruits (Night),0.058,2021-09-11T02:33:52.266542,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer Fruits (Day),0.058,2021-09-11T02:23:34.982638,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Robot In The Sun (Day),0.099,2021-09-07T17:10:42.272373,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Robot In The Sun (Night),0.1,2021-09-07T17:08:15.906752,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer High (Day),0.099,2021-09-07T16:53:47.997837,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer High (Night),0.095,2021-09-07T16:42:38.514136,2021-09-13T13:36:30
0x6e3aa85db95bba36276a37ed93b12b7ab0782afb,Gongfu_Dashi,8,Seasons by DirtyRobot,Summer Fruits (Night),0.099,2021-09-10T08:22:40.673780,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Evolution (Night),0.0589,2021-09-10T08:21:51.050785,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Evolution (Day),0.069,2021-09-10T08:21:51.461857,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer High (Night),0.055,2021-09-10T08:21:52.067695,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer Fruits (Night),0.0989,2021-09-10T08:16:15.867409,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Evolution (Night),0.055,2021-09-10T08:15:09.539278,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer Fruits (Night),0.09,2021-09-10T08:12:56.146558,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Evolution (Night),0.055,2021-09-10T08:11:45.191136,2021-09-13T13:36:30
0xb8c2c29ee19d8307cb7255e1cd9cbde883a267d5,nickjohnson,8,Seasons by DirtyRobot,Evolution (Night),0.0849,2021-09-08T02:39:28.488286,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer Fruits (Day),0.095,2021-09-08T02:35:52.950534,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Evolution (Day),0.0848,2021-09-08T02:35:32.160929,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer High (Day),0.085,2021-09-08T02:35:08.521313,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer High (Night),0.085,2021-09-08T02:34:25.299801,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer Fruits (Night),0.079,2021-09-08T02:34:12.687345,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Robot In The Sun (Night),0.09,2021-09-08T02:33:35.473082,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Robot In The Sun (Day),0.09,2021-09-08T02:33:16.198902,2021-09-13T13:36:30
0x61e13b401d5850d44a76296619fd95fed54fe846,boysha,8,Seasons by DirtyRobot,Evolution (Day),0.1,2021-09-07T16:31:38.916535,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Evolution (Night),0.1,2021-09-07T16:31:39.306131,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer Fruits (Night),0.1,2021-09-07T16:28:44.607045,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer Fruits (Day),0.079,2021-09-07T16:27:36.617146,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer High (Night),0.077,2021-09-07T16:27:18.707017,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer High (Day),0.069,2021-09-07T16:27:18.818281,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Robot In The Sun (Night),0.0499,2021-09-07T15:09:06.436468,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Robot In The Sun (Day),0.05,2021-09-07T15:08:34.881499,2021-09-13T13:36:30
0x50381e2e6e370c43411b14b823d9ce818009d6aa,,8,Seasons by DirtyRobot,Evolution (Night),0.1,2021-09-07T16:29:07.032039,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Evolution (Day),0.095,2021-09-07T16:28:29.005037,2021-09-13T13:36:30
,,,Seasons by DirtyRobot,Summer Fruits (Night),0.1,2021-09-07T16:27:17.065666,2021-09-13T13:36:30
